"","GeoName","Region","year","Totalemploymentnumberofjobs","Wageandsalaryemployment","Proprietorsemployment","Farmproprietorsemployment","Nonfarmproprietorsemployment2","Farmemployment","Nonfarmemployment","Privatenonfarmemployment","Forestryfishingandrelatedactivities","Miningquarryingandoilandgasextraction","Utilities","Construction","Manufacturing","Wholesaletrade","Retailtrade","Transportationandwarehousing","Information","Financeandinsurance","Realestateandrentalandleasing","Professionalscientificandtechnicalservices","Managementofcompaniesandenterprises","Administrativeandsupportandwastemanagementandremediationservices","Educationalservices","Healthcareandsocialassistance","Artsentertainmentandrecreation","Accommodationandfoodservices","Otherservicesexceptgovernmentandgovernmententerprises","Governmentandgovernmententerprises","Federalcivilian","Military","Stateandlocal","Stategovernment","Localgovernment","Post","year_effective"
"320","Iowa",4,2012,1993406,1570558,422848,72109,350739,88093,1905313,1637838,"15986","5103","6717","104280","217208",73567,218149,"73952","31221",127888,61549,72915,16876,91213,46623,212959,35052,"122883","103697",267475,17631,12905,236939,66554,170385,1,1978
"321","Iowa",4,2013,2019403,1592628,426775,72568,354207,91801,1927602,1660373,"16581","5244","6694","107690","221396",74352,219104,"75957","30410",128726,63843,75127,17457,90924,47593,214849,33701,"126690","104035",267229,17452,12673,237104,66746,170358,1,1978
"322","Iowa",4,2014,2038999,1607512,431487,72099,359388,86932,1952067,1683980,"16551","4956","6741","114455","223650",76681,220261,"75998","30238",126380,67359,76955,19354,91658,47893,215347,34554,"128293","106656",268087,17567,12501,238019,66635,171384,1,1978
"323","Iowa",4,2015,2059821,1627098,432723,71502,361221,90662,1969159,1700956,"15221","5102","6955","117207","223309",75664,224367,"78749","29157",128184,69234,78776,20409,89973,48065,217158,33690,"130209","109527",268203,17548,12418,238237,67441,170796,1,1978
"324","Iowa",4,2016,2066676,1633480,433196,70831,362365,89517,1977159,1708053,"15636","4921","7108","121732","221237",71709,224673,"77797","27069",132929,70896,80308,20824,88491,49329,219000,36015,"131307","107072",269106,17756,12320,239030,67509,171521,1,1978
"325","Iowa",4,2017,2061826,1630254,431572,70112,361460,86707,1975119,1704231,"16079","4322","6772","115747","223301",71466,224067,"79276","26647",133948,72621,81410,20715,87781,47946,219088,36375,"132513","104157",270888,17777,11487,241624,68040,173584,1,1978
"326","Iowa",4,2018,2076505,1638406,438099,70527,367572,87485,1989020,1718387,"16555","3818","6745","116697","229773",71231,219738,"81813","26603",136443,74529,83474,21637,88376,45441,218820,37453,"132395","106846",270633,17634,11274,241725,67722,174003,1,1978
"327","Iowa",4,2019,2070466,1645983,424483,69000,355483,87970,1982496,1709003,"15932","3572","6578","117192","232893",71116,213993,"85406","25530",132793,71454,81895,22319,87572,45592,218802,37625,"132437","106302",273493,17642,11538,244313,68650,175663,1,1978
"328","Iowa",4,2020,2009821,1566063,443758,68677,375081,87711,1922110,1657996,"16305","3415","6475","118621","223269",69876,208995,"87013","23408",138209,77907,81330,23111,82553,41395,211408,31532,"112325","100849",264114,18153,11528,234433,67604,166829,1,1978
"329","Iowa",4,2021,2053873,1595287,458586,68606,389980,88494,1965379,1698668,"16265","3413","6263","118301","224490",70251,213002,"92674","24279",143083,83668,83788,24518,86780,41283,210755,33943,"120291","101621",266711,17915,11707,237089,66595,170494,1,1978
"330","Iowa",4,2022,2113995,1627793,486202,68612,417590,89652,2024343,1754750,"17052","3480","6123","122748","229880",72724,216438,"97385","26000",148523,91759,86815,26664,88801,42971,210890,35650,"126731","104116",269593,17653,11474,240466,66826,173640,1,1978
"331","Kansas",4,2001,1767601,1429716,337885,65434,272451,78177,1689424,1407131,"7059","19592","7608","92647","199980",65698,198069,"56302","54895",76118,45237,81396,13832,81573,21169,165415,25012,"103353","92176",282293,25660,28436,228197,59251,168946,0,NA
"332","Kansas",4,2002,1746039,1410924,335115,58985,276130,70532,1675507,1394038,"8045","17634","7087","90370","188866",65408,196112,"55316","50728",78216,44970,80676,12576,82992,22173,168159,25668,"103692","95350",281469,26299,28489,226681,54999,171682,0,NA
"333","Kansas",4,2003,1733661,1392536,341125,56902,284223,68516,1665145,1382646,"7313","19868","7253","91725","178980",63504,194545,"55506","48328",78450,47095,80302,11135,81298,22651,169618,24116,"105138","95821",282499,26134,28973,227392,54802,172590,0,NA
"334","Kansas",4,2004,1750839,1403958,346881,55703,291178,67586,1683253,1399337,"7623","18465","7356","93271","181706",64433,192957,"55476","45617",78359,50181,85538,10614,85721,21601,172760,25355,"106694","95610",283916,25901,28585,229430,55299,174131,0,NA
"335","Kansas",4,2005,1765616,1409024,356592,55592,301000,66829,1698787,1415948,"7962","19488","7447","94836","185426",64587,191656,"56284","43840",78961,53335,84992,11811,89933,22177,173913,26067,"107303","95930",282839,25816,27852,229171,54556,174615,0,NA
"336","Kansas",4,2006,1795475,1432841,362634,54114,308520,64910,1730565,1442160,"7748","22402","7478","97449","188013",64743,190391,"57502","43925",80909,55342,87371,13061,93688,22438,176894,26505,"109888","96413",288405,26450,30527,231428,53953,177475,0,NA
"337","Kansas",4,2007,1844345,1465390,378955,55014,323941,65639,1778706,1484259,"8228","24044","7591","99117","192905",65991,190642,"59266","45119",86120,57692,92706,13398,98864,23647,182134,27483,"110862","98450",294447,24854,33003,236590,55174,181416,0,NA
"338","Kansas",4,2008,1858080,1473808,384272,54530,329742,63820,1794260,1495644,"8645","31465","7864","97741","193095",67693,185903,"58740","42959",89608,57931,95354,15234,97440,24653,186024,27498,"111093","96704",298616,25179,33253,240184,55662,184522,0,NA
"339","Kansas",4,2009,1813192,1422908,390284,53973,336311,62798,1750394,1449931,"8982","29944","7949","90166","173831",65954,181260,"56232","38680",93609,57127,93222,14849,92456,25120,188469,27193,"109352","95536",300463,26334,34418,239711,53799,185912,0,NA
"340","Kansas",4,2010,1801894,1407953,393941,53857,340084,63882,1738012,1434090,"9251","36124","8033","84709","165991",64378,177860,"55182","33434",92443,59576,93028,16579,93675,26070,188350,27475,"108629","93303",303922,28495,37102,238325,53248,185077,0,NA
"341","Kansas",4,2011,1819054,1417040,402014,53660,348354,65761,1753293,1453292,"9409","31657","8214","83330","167281",64712,180550,"57463","32157",99522,61823,93230,15343,97967,26080,190701,28477,"110512","94864",300001,27347,37679,234975,53425,181550,0,NA
"342","Kansas",4,2012,1841411,1433052,408359,52862,355497,63753,1777658,1479572,"9691","42405","8155","85966","169289",63973,180596,"59773","31829",98662,60433,95353,15075,100484,26625,192986,30726,"112574","94977",298086,26476,37542,234068,52558,181510,0,NA
"343","Kansas",4,2013,1868968,1447837,421131,53288,367843,62617,1806351,1508646,"10014","46584","7953","88094","170092",64999,183245,"59795","31737",100041,62134,100787,16668,104674,27508,193682,31066,"114102","95471",297705,25443,36331,235931,53566,182365,0,NA
"344","Kansas",4,2014,1895912,1471354,424558,52426,372132,64333,1831579,1534610,"10708","45536","7986","91142","169281",69295,185899,"60571","32315",98234,64729,102204,20441,107216,28708,194628,32142,"115768","97807",296969,24893,35842,236234,53862,182372,0,NA
"345","Kansas",4,2015,1910992,1481879,429113,51794,377319,64416,1846576,1550771,"10019","46465","7040","91458","168349",68444,188421,"63262","25282",100542,66620,105617,29606,103437,28795,199718,31153,"118502","98041",295805,25038,35320,235447,53629,181818,0,NA
"346","Kansas",4,2016,1916188,1480900,435288,50783,384505,63840,1852348,1560806,"10379","48562","7133","93540","167749",64845,188502,"65717","24998",102699,68395,108057,27824,103234,27996,201823,32370,"119763","97220",291542,25082,33237,233223,54192,179031,0,NA
"347","Kansas",4,2017,1913433,1483485,429948,50257,379691,61876,1851557,1556549,"10693","40709","6840","92047","168427",65009,186630,"70654","24004",101563,70296,109048,27764,101532,28459,201913,33209,"121180","96572",295008,25124,32346,237538,57649,179889,0,NA
"348","Kansas",4,2018,1925926,1497517,428409,50846,377563,63525,1862401,1564977,"11103","32028","6641","92985","171779",64748,183328,"75304","23165",102818,72628,110513,28922,102063,28560,204010,33830,"121900","98652",297424,25243,32125,240056,59054,181002,0,NA
"349","Kansas",4,2019,1924114,1511512,412602,49755,362847,62765,1861349,1559917,"10767","29110","6503","94867","173579",63328,177254,"81204","22078",100277,69089,109637,30681,100897,29586,206638,33067,"122819","98536",301432,25531,32604,243297,60670,182627,0,NA
"350","Kansas",4,2020,1878887,1444477,434410,49604,384806,63585,1815302,1522402,"11132","29255","6583","96951","165538",61023,173236,"84641","20967",107132,74823,108297,26278,95847,26674,204905,28275,"107939","92906",292900,26200,32827,233873,59507,174366,0,NA
"351","Kansas",4,2021,1920925,1469041,451884,49858,402026,64998,1855927,1563306,"11258","31254","6404","96416","167160",61475,175735,"92673","22036",110570,80359,109570,25144,100646,27744,204840,30710,"115355","93957",292621,25734,32717,234170,57207,176963,0,NA
"352","Kansas",4,2022,1982258,1502382,479876,49095,430781,61129,1921129,1628717,"11727","32913","6308","98664","175340",63964,178827,"98726","23778",116460,87841,114830,26274,105189,28790,208635,31937,"121470","97044",292412,25769,31906,234737,56892,177845,0,NA
"353","Kentucky",5,2001,2283616,1884751,398865,92441,306424,110018,2173598,1825821,"13387","22973","7283","135849","298078",78590,260808,"99385","37900",80055,56529,87944,14614,106838,30347,206071,29386,"142410","117374",347777,36255,48950,262572,92574,169998,0,2018
"354","Kentucky",5,2002,2263400,1864868,398532,83906,314626,100705,2162695,1817979,"13486","22582","6851","130052","281217",76446,258788,"97224","35257",82896,57482,87944,14749,109534,31496,215957,30576,"143139","122303",344716,37596,47224,259896,91332,168564,0,2018
"355","Kentucky",5,2003,2273294,1865311,407983,80692,327291,101509,2171785,1826294,"12335","22515","6647","133490","271379",77620,258154,"95468","34257",83953,60047,89361,15051,111218,31471,221788,30659,"146696","124185",345491,36759,47114,261618,92144,169474,0,2018
"356","Kentucky",5,2004,2300562,1881137,419425,76935,342490,96919,2203643,1857268,"12552","22663","6619","136256","269439",79751,259110,"97029","32693",85968,64061,92025,16695,118443,32553,223256,31812,"151587","124756",346375,36483,46721,263171,93010,170161,0,2018
"357","Kentucky",5,2005,2337786,1904633,433153,75720,357433,91250,2246536,1895242,"12730","24622","6739","140178","267931",80704,260505,"101752","33277",87777,69236,94094,17116,124061,34235,228111,32606,"154693","124875",351294,36676,49155,265463,93459,172004,0,2018
"358","Kentucky",5,2006,2374793,1930587,444206,74111,370095,89393,2285400,1927674,"12779","26833","6791","139950","266847",82275,259700,"103303","33616",91594,72687,96838,17517,131487,34975,232605,33576,"158532","125769",357726,37088,50333,270305,96071,174234,0,2018
"359","Kentucky",5,2007,2414775,1951521,463254,74625,388629,89299,2325476,1962774,"13095","26726","6898","142056","262262",83442,261323,"107170","34199",93626,76341,103391,20652,132845,35599,237913,35283,"162030","127923",362702,37158,50832,274712,99873,174839,0,2018
"360","Kentucky",5,2008,2402305,1943714,458591,73414,385177,87560,2314745,1948101,"13437","30348","6820","138895","251409",82337,253880,"105147","33858",97300,77106,106564,21560,126801,35782,242257,35908,"161740","126952",366644,37960,53779,274905,98803,176102,0,2018
"361","Kentucky",5,2009,2324874,1862239,462635,72174,390461,84820,2240054,1869100,"13151","29660","6746","126384","219717",78134,245436,"99344","31805",99740,75778,105926,21460,116600,37112,244983,35534,"157525","124065",370954,39393,54773,276788,100448,176340,0,2018
"362","Kentucky",5,2010,2325641,1864354,461287,71511,389776,84173,2241468,1861984,"12824","29816","6665","116883","215227",77167,243103,"98600","30771",96551,78636,105808,21216,125666,38472,248678,35384,"157858","122659",379484,41721,58126,279637,102127,177510,0,2018
"363","Kentucky",5,2011,2367868,1884536,483332,70786,412546,84789,2283079,1905497,"12857","29329","6693","117325","219725",78421,246793,"102396","31654",101089,81573,106048,21777,133591,38822,253389,35794,"160792","127429",377582,40184,59445,277953,100383,177570,0,2018
"364","Kentucky",5,2012,2389067,1908668,480399,69151,411248,83933,2305134,1933772,"12984","30396","6759","117724","230158",78590,247240,"104262","31289",101969,79561,104291,22338,139497,39532,257305,37346,"164299","128232",371362,39042,55564,276756,100122,176634,0,2018
"365","Kentucky",5,2013,2407581,1923035,484546,69439,415107,83082,2324499,1957092,"13133","27188","6717","117481","237244",79962,248494,"103886","31032",104020,81026,106738,22332,145843,40003,257218,38062,"168429","128284",367407,37750,53700,275957,100287,175670,0,2018
"366","Kentucky",5,2014,2439916,1948844,491072,69585,421487,84200,2355716,1993172,"13538","25497","6849","121686","242274",83628,250676,"108681","31368",102658,83675,109565,22879,152486,41233,255117,38781,"171778","130803",362544,36925,50458,275161,101389,173772,0,2018
"367","Kentucky",5,2015,2473925,1978759,495166,69557,425609,86189,2387736,2030056,"13160","23668","6928","123422","249075",83656,256213,"115609","30020",105536,85362,112367,22207,153818,41262,261050,38551,"176241","131911",357680,36633,48389,272658,99560,173098,0,2018
"368","Kentucky",5,2016,2498703,1996982,501721,69125,432596,82824,2415879,2062234,"13313","20657","7207","127607","256099",81163,259972,"120689","27886",108345,87859,113419,24528,153461,40604,265908,40242,"181791","131484",353645,36736,44955,271954,99070,172884,0,2018
"369","Kentucky",5,2017,2520120,2011147,508973,68578,440395,84279,2435841,2082624,"13152","18279","7019","128078","258747",81577,262312,"125813","28204",108030,90340,114080,23684,154726,40377,270415,41795,"184925","131071",353217,36654,45207,271356,97275,174081,0,2018
"370","Kentucky",5,2018,2546178,2025522,520656,68403,452253,83820,2462358,2107402,"13522","15981","7100","129345","259587",80914,259717,"133625","27573",110221,92800,117606,23885,156381,39587,275671,43073,"185708","135106",354956,35426,45232,274298,99362,174936,1,2018
"371","Kentucky",5,2019,2549943,2039140,510803,67326,443477,82337,2467606,2114551,"13407","15017","7069","132143","260625",81454,253540,"141276","26815",106705,90062,116905,23352,156728,41373,280855,43445,"189420","134360",353055,34911,45926,272218,97070,175148,1,2018
"372","Kentucky",5,2020,2471693,1931664,540029,66810,473219,81908,2389785,2047517,"13419","12196","7066","133788","243778",78407,248519,"150363","25733",111648,97985,117044,25009,147510,36913,273644,36977,"159677","127841",342268,35506,46972,259790,94803,164987,1,2018
"373","Kentucky",5,2021,2558304,1995282,563022,66480,496542,81866,2476438,2137332,"13379","12595","7164","132962","250875",80839,253423,"167544","27469",117109,105882,122878,24657,155409,38038,283292,41023,"173056","129738",339106,34870,48189,256047,92023,164024,1,2018
"374","Kentucky",5,2022,2658979,2062126,596853,65949,530904,82385,2576594,2234290,"13745","13356","7173","139213","260282",85568,258504,"181219","28919",122273,116545,128994,25876,159649,39309,290694,43132,"185894","133945",342304,34464,48763,259077,91546,167531,1,2018
"375","Louisiana",5,2001,2397993,2012821,385172,28372,356800,37942,2360051,1952275,"19838","58864","10170","170741","178189",82678,268593,"91892","35239",86433,75858,110443,23472,120079,39218,221231,53199,"167505","138633",407776,34607,41606,331563,112954,218609,0,2016
"376","Louisiana",5,2002,2399210,2001038,398172,24596,373576,33914,2365296,1950864,"21787","54425","10211","165427","166745",82484,267627,"90932","33285",88383,76188,112281,23733,121821,41577,228456,52905,"167878","144719",414432,35280,41861,337291,116105,221186,0,2016
"377","Louisiana",5,2003,2418739,2004477,414262,23652,390610,30828,2387911,1971248,"18747","55349","10104","169411","162147",80996,266562,"90529","33778",89839,79279,113697,22868,124593,42361,238352,51875,"174252","146509",416663,35160,42377,339126,116091,223035,0,2016
"378","Louisiana",5,2004,2434471,2012251,422220,22945,399275,30638,2403833,1986949,"19528","50895","9952","168599","158716",81216,266080,"89416","34728",87789,82000,117322,23065,129934,42897,243766,53131,"178824","149091",416884,34655,41333,340896,116490,224406,0,2016
"379","Louisiana",5,2005,2397382,1980783,416599,22729,393870,30001,2367381,1960364,"18662","52024","9927","175340","157470",79437,260099,"89689","34182",84670,82357,113877,23059,130569,40944,240393,49070,"174406","144189",407017,34059,39275,333683,114658,219025,0,2016
"380","Louisiana",5,2006,2413784,1948244,465540,22254,443286,31121,2382663,1999967,"18069","57975","9785","196181","158689",79147,263506,"90735","32019",85158,91189,122732,23201,139421,40110,236464,45825,"166299","143462",382696,32386,36303,314007,107153,206854,0,2016
"381","Louisiana",5,2007,2501097,2011605,489492,24802,464690,32790,2468307,2079133,"18147","60444","9709","200718","164284",82065,269305,"94547","32838",88197,96670,128508,24029,145392,41616,248293,49787,"173952","150632",389174,31537,36245,321392,108095,213297,0,2016
