Data Collection on Fixed Factors and Adoption Drivers,,,,,,,,,,,,,
Fellow: Jaros,,,,,,,,,,,,,
Local Area Unemployment Statistics - LAUS,,,,,,,,,,,,,
,,,,,,,,,,,,,
State/Region/Division:,States,,,,,,,,,,,,
Area: ,Statewide,,,,,,,,,,,,
Measure:,05 Employment,,,,,,,,,,,,
Seasonal:,Seasonally Adjusted,,,,,,,,,,,,
Code:,LAST0XXXXXXXXXXXXXX,,,,,,,,,,,,
Reference Link:,https://www.bls.gov/lau/data.htm,,,,,,,,,,,,
,,,,,,,,,,,,,
State,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
Louisiana,1989,1688207,1690961,1694059,1697510,1700988,1704300,1707406,1710278,1712889,1715481,1717982,1720424
Louisiana,1990,1722919,1725580,1728445,1731280,1734121,1736663,1738719,1740469,1742115,1743585,1745300,1747384
Louisiana,1991,1749406,1751479,1753423,1755221,1757144,1759473,1762129,1764830,1767295,1769224,1770538,1771399
Louisiana,1992,1772286,1773275,1774480,1775709,1776175,1775506,1773799,1771165,1767918,1764744,1761874,1759706
Louisiana,1993,1758731,1758827,1759764,1761062,1762261,1763141,1763912,1765271,1767963,1772089,1777031,1781912
Louisiana,1994,1785769,1788178,1789421,1790467,1792402,1795801,1800577,1806012,1811251,1815764,1819518,1822233
Louisiana,1995,1823781,1824695,1825328,1825901,1826754,1828064,1829597,1830926,1831762,1832271,1832848,1834006
Louisiana,1996,1836231,1839598,1843798,1848530,1853533,1858566,1863561,1868370,1872235,1874570,1875618,1876072
Louisiana,1997,1876322,1876723,1877820,1879680,1881864,1884234,1887004,1890248,1893944,1897562,1900416,1902659
Louisiana,1998,1904884,1907402,1910042,1912794,1915519,1917541,1918191,1917745,1917095,1917038,1917703,1918417
Louisiana,1999,1918747,1918743,1918720,1918843,1919253,1920402,1922268,1924344,1926172,1927454,1928478,1929612
Louisiana,2000,1930672,1931042,1930263,1928113,1924773,1920514,1916245,1913398,1912761,1914562,1917889,1921239
Louisiana,2001,1923475,1924136,1923160,1920938,1918396,1916182,1914639,1913038,1910780,1907714,1904010,1900340
Louisiana,2002,1897254,1895104,1894080,1894438,1895973,1898158,1899914,1900796,1901064,1900865,1900713,1900966
Louisiana,2003,1901830,1903083,1903991,1903589,1901715,1899525,1898426,1898952,1900806,1903501,1906330,1908493
Louisiana,2004,1909503,1909665,1909988,1911135,1913184,1916004,1919561,1923759,1928087,1931669,1934172,1936048
Louisiana,2005,1937950,1940190,1942980,1946605,1950070,1951157,1948349,1941697,1932816,1924281,1917970,1914615
Louisiana,2006,1914329,1916355,1919129,1921179,1922621,1924351,1926842,1930291,1934398,1938967,1943552,1947263
Louisiana,2007,1949286,1949524,1948487,1946956,1945736,1945816,1948044,1952391,1958083,1963658,1968242,1971838
Louisiana,2008,1974456,1976348,1978029,1980025,1982488,1984955,1986776,1987370,1986382,1983469,1978370,1971430
Louisiana,2009,1963599,1956148,1950336,1946438,1943733,1941655,1939568,1936989,1934052,1931332,1929835,1930033
Louisiana,2010,1931797,1934367,1936786,1938698,1939965,1939936,1938368,1935845,1933012,1930699,1929228,1928710
Louisiana,2011,1928899,1929023,1928425,1926955,1925237,1924472,1925578,1928443,1932266,1936066,1939145,1941370
Louisiana,2012,1943180,1945171,1947250,1948966,1950306,1951510,1952758,1954239,1956141,1958100,1959544,1960123
Louisiana,2013,1959925,1959579,1959942,1961694,1964227,1966633,1968611,1970248,1971845,1973971,1977074,1980815
Louisiana,2014,1984648,1988173,1991337,1994272,1997771,2002452,2007928,2013675,2018842,2022446,2024008,2024063
Louisiana,2015,2023380,2022376,2021504,2020626,2019193,2016752,2013476,2009846,2006675,2004805,2004230,2004291
Louisiana,2016,2004346,2004045,2002899,2000785,1998046,1994906,1991517,1987834,1984151,1981151,1979652,1980040
Louisiana,2017,1981915,1984642,1987521,1990404,1993110,1995366,1997221,1998933,2000360,2001407,2002322,2003667
Louisiana,2018,2005560,2007821,2009679,2009891,2007925,2004570,2000799,1997548,1995495,1994939,1995743,1997597
Louisiana,2019,1999982,2002039,2002908,2002706,2001642,2000165,1998814,1998144,1998949,2000120,1999506,1995126
Louisiana,2020,1987499,1979105,1973636,1708721,1766332,1796277,1828760,1854529,1875707,1888194,1896644,1902481
Louisiana,2021,1907341,1911813,1917668,1923806,1930087,1935495,1939841,1944231,1949496,1956363,1963896,1971886
Louisiana,2022,1979484,1986133,1990518,1992648,1992613,1991297,1989251,1987295,1986285,1986660,1988520,1991464
Louisiana,2023,1994730,1997518,1999081,1999116,1997737,1995918,1994377,1993424,1993028,1992776,1992433,1992034
Louisiana,2024,1991452,1990955,1990901,1991135,1991310,1990953,1989796,1988259,1986850,1985884,1985895,1986155
Louisiana,2025,1983393,1981309,1979541,1978411,1978790,1981623,1982280,0,0,0,0,0
Maine,1975,0,0,0,0,0,0,0,0,0,0,0,0
Maine,1976,433277,433187,433490,434540,435724,436608,436913,436650,436115,435565,435223,435295
Maine,1977,435803,436573,437396,438189,438964,439779,440649,441542,442518,443554,444537,445322
Maine,1978,446058,447081,448510,450234,452062,453842,455498,457047,458456,459782,461119,462348
Maine,1979,463252,463675,463695,463610,463780,464312,465209,466395,467707,468918,469846,470470
Maine,1980,470771,470744,470388,469634,468562,467519,466782,466456,466595,467222,468321,469788
Maine,1981,471312,472676,473898,474910,475568,475892,476035,476133,476233,476250,476042,475689
Maine,1982,475502,475510,475549,475782,476266,476730,476966,477011,477007,477086,477400,477939
Maine,1983,478586,479458,480890,483011,485699,488813,492044,494917,497162,498872,500319,501883
Maine,1984,503980,506728,509646,512167,514147,515529,516360,516955,517617,518564,519830,521263
Maine,1985,522513,523170,523129,522558,521755,521186,521269,522193,523853,525898,527878,529337
Maine,1986,530170,530759,531492,532508,533710,534952,536163,537259,538221,539208,540473,542357
Maine,1987,544831,547546,550411,553510,556790,560015,562914,565312,567206,568521,569320,569757
Maine,1988,570088,570638,571385,572142,572944,574034,575491,577192,578978,580773,582443,583794
Maine,1989,584785,585344,585619,585914,586351,586867,587503,588422,589615,591010,592520,594136
Maine,1990,595923,597873,599671,600839,601170,600579,599131,597171,595236,593748,592911,592531
Maine,1991,592134,591481,590597,589695,589005,588795,589138,589792,590435,590802,590861,590822
Maine,1992,590925,591313,592170,593461,594834,595903,596481,596458,595716,594385,592631,590734
Maine,1993,589119,587996,587395,587255,587452,587733,587737,587359,586823,586294,585824,585472
Maine,1994,585153,584749,584140,583352,582569,582056,582231,583250,585028,587337,589881,592275
Maine,1995,594315,595970,597243,598254,599248,600415,601666,602958,604324,605781,607405,609098
Maine,1996,610696,612231,613863,615604,617389,619195,621048,622819,624118,624740,624707,624293
Maine,1997,623792,623386,623280,623597,624187,624765,625078,624897,624225,623173,621926,620901
Maine,1998,620454,620647,621234,621982,622805,623709,624808,626297,628215,630393,632503,634112
Maine,1999,635072,635579,635991,636654,637785,639407,641335,643449,645743,648158,650707,653315
Maine,2000,655724,657592,658693,658894,658152,656673,654935,653461,652528,652260,652508,652950
Maine,2001,653275,653312,652936,652205,651439,650843,650383,649789,648968,648029,647094,646421
Maine,2002,646226,646566,647387,648526,649739,650774,651374,651518,651300,650849,650443,650220
Maine,2003,650178,650246,650294,650231,650022,649888,650145,650881,652035,653352,654495,655243
Maine,2004,655550,655524,655404,655358,655423,655625,655908,656165,656293,656298,656297,656471
Maine,2005,656964,657858,659170,660825,662693,664460,665846,666752,667212,667416,667570,667801
Maine,2006,668208,668690,669129,669527,669900,670231,670633,671264,672110,673088,673970,674410
Maine,2007,674247,673600,672545,671185,669799,668714,668112,668047,668533,669372,670363,671348
Maine,2008,672056,672426,672571,672485,672101,671357,670100,668198,665602,662351,658616,654804
Maine,2009,651297,648331,646142,644790,643916,643164,642327,641277,640084,639032,638423,638362
Maine,2010,638829,639488,639946,640135,640202,640175,640130,640289,640721,641388,642175,642935
Maine,2011,643538,643929,644132,644167,644161,644390,645084,646184,647489,648688,649539,649989
Maine,2012,650212,650384,650489,650449,650455,650644,651027,651620,652410,653238,653938,654475
Maine,2013,654834,655191,655798,656853,658175,659452,660490,661103,661252,661152,661006,660794
Maine,2014,660610,660563,660651,660767,660843,660942,660998,661072,661187,661237,661147,661067
Maine,2015,661015,660850,660558,660181,659760,659278,658800,658378,658183,658459,659308,660622
Maine,2016,662232,663988,665761,667394,668817,670037,671099,672068,672939,673752,674643,675624
Maine,2017,676585,677465,678132,678618,678964,679084,678988,678679,678193,677627,677066,676786
Maine,2018,676986,677722,678722,679495,679696,679367,678628,677758,677039,676620,676421,676266
Maine,2019,676029,675734,675540,675723,676319,677173,678100,678928,679633,679981,679839,678902
Maine,2020,677081,674445,671612,593939,608213,614084,621578,628349,635035,640172,644396,647601
Maine,2021,649993,652014,653797,655203,656303,656980,657423,658029,658662,659502,660336,661313
Maine,2022,662370,663436,664204,664645,664588,664076,663240,662567,662508,663115,664248,665672
Maine,2023,667213,668870,670575,672258,673787,675202,676411,677210,677629,677886,678183,678646
Maine,2024,679312,680153,681125,682202,683345,684331,684981,685316,685385,685294,685145,685114
Maine,2025,685194,684871,684086,683133,683053,683545,683450,0,0,0,0,0
Maryland,1975,0,0,0,0,0,0,0,0,0,0,0,0
Maryland,1976,1775111,1774571,1774503,1776113,1778987,1783002,1787082,1790491,1793461,1796270,1799543,1804000
Maryland,1977,1810108,1817471,1824944,1831785,1837780,1843258,1849299,1856727,1865399,1874383,1882883,1890509
Maryland,1978,1897734,1905117,1912944,1921095,1929352,1937223,1944041,1949543,1954157,1958755,1963548,1967963
Maryland,1979,1971725,1975230,1978738,1982173,1985537,1988556,1991471,1994468,1997597,2000873,2004224,2007160
Maryland,1980,2008474,2007516,2004989,2002024,1999574,1998742,1999710,2002170,2005561,2008972,2012169,2015854
Maryland,1981,2020043,2023813,2026415,2027549,2027180,2025626,2023316,2020740,2018319,2016361,2014557,2012757
Maryland,1982,2011515,2011350,2011866,2012682,2013583,2014264,2014598,2014829,2015334,2016477,2018677,2021886
Maryland,1983,2026160,2031899,2039319,2048563,2059218,2070618,2082101,2092476,2100923,2107442,2112406,2116655
Maryland,1984,2121352,2127196,2134185,2141520,2148489,2154525,2159348,2163312,2166894,2170754,2175487,2180836
Maryland,1985,2185707,2189223,2191456,2193048,2194792,2197431,2201295,2206641,2213073,2219671,2225917,2231937
Maryland,1986,2238351,2245902,2254657,2264149,2273619,2282552,2290708,2297812,2304034,2309807,2315163,2320554
Maryland,1987,2325943,2330661,2334600,2338134,2341782,2345816,2350423,2355879,2362291,2369075,2375611,2381005
Maryland,1988,2385054,2388507,2391862,2395357,2399189,2403428,2407968,2412684,2417587,2422969,2428800,2434650
Maryland,1989,2440176,2444961,2449142,2452870,2456185,2459419,2462878,2466471,2470030,2473913,2478146,2482509
Maryland,1990,2486406,2489036,2489778,2488714,2486486,2483264,2479216,2474787,2470231,2465561,2461617,2459174
Maryland,1991,2458262,2458939,2460549,2462477,2464454,2466599,2468969,2471408,2473580,2474839,2474998,2474558
Maryland,1992,2474495,2475621,2478690,2483319,2487999,2491477,2493112,2492916,2491554,2490308,2489574,2489413
Maryland,1993,2490094,2491372,2493122,2495508,2498575,2502161,2506023,2510106,2514546,2519093,2523365,2527374
Maryland,1994,2531017,2534149,2536682,2538897,2541616,2545468,2550721,2557058,2563889,2570671,2577143,2582336
Maryland,1995,2585287,2586100,2585266,2583503,2581678,2580325,2579595,2579346,2579410,2579597,2579767,2580203
Maryland,1996,2581827,2585277,2590747,2597937,2606368,2615447,2624259,2631643,2636337,2637965,2637334,2635927
Maryland,1997,2634909,2635070,2636904,2639884,2642474,2643604,2643305,2642125,2640868,2640105,2639982,2640564
Maryland,1998,2641553,2642406,2642506,2642039,2641613,2641533,2642074,2643863,2647069,2651241,2655417,2658816
Maryland,1999,2661288,2663115,2664836,2666827,2669274,2672261,2675356,2678142,2680636,2682925,2685543,2688447
Maryland,2000,2691142,2693232,2694492,2695176,2695924,2697285,2699959,2704511,2710736,2718008,2724893,2730039
Maryland,2001,2732882,2733475,2732093,2729057,2725313,2721831,2719398,2717806,2717144,2717968,2720356,2724145
Maryland,2002,2728623,2732966,2736868,2740715,2744536,2747993,2750183,2750874,2750146,2747848,2745128,2743261
Maryland,2003,2743097,2744856,2747743,2750332,2751510,2751606,2751612,2752198,2753699,2756199,2758941,2761002
Maryland,2004,2761833,2761358,2760243,2759342,2759377,2760776,2763461,2766863,2770243,2773004,2775068,2777153
Maryland,2005,2780359,2785387,2792569,2801574,2811529,2820866,2828389,2834034,2838519,2843157,2848884,2855548
Maryland,2006,2862596,2869286,2874795,2878666,2881308,2883364,2885978,2889744,2894169,2898513,2901951,2903759
Maryland,2007,2903682,2902391,2900773,2899810,2900146,2902133,2905451,2909559,2914472,2919613,2924445,2928943
Maryland,2008,2932607,2935115,2936463,2936613,2935537,2933444,2930373,2926179,2920438,2912984,2904093,2894262
Maryland,2009,2884360,2875451,2868655,2864323,2861265,2858163,2854062,2848728,2842619,2836501,2831822,2829893
Maryland,2010,2831201,2834628,2838721,2842750,2846604,2849665,2851548,2852778,2853961,2855949,2858611,2861487
Maryland,2011,2864391,2866834,2868193,2868105,2867202,2866929,2868706,2872706,2878305,2884624,2890533,2895132
Maryland,2012,2898093,2900115,2901731,2903292,2905708,2909448,2914438,2920278,2926306,2931321,2934685,2936522
Maryland,2013,2937108,2937155,2937574,2939244,2941249,2942515,2942669,2941825,2940685,2940130,2940842,2942823
Maryland,2014,2945894,2949537,2953078,2955934,2958632,2962184,2966445,2971125,2975723,2979737,2982887,2985594
Maryland,2015,2988575,2992240,2996917,3002031,3006518,3009469,3011021,3011997,3013556,3016768,3021734,3027524
Maryland,2016,3032971,3037255,3040324,3042801,3045613,3049247,3053975,3059594,3065509,3071405,3077655,3084594
Maryland,2017,3092100,3099918,3107122,3113564,3119279,3123798,3126695,3127632,3126844,3125149,3123271,3122568
Maryland,2018,3124110,3128333,3134380,3140120,3143852,3145854,3147134,3149195,3152964,3158774,3166305,3174776
Maryland,2019,3183271,3191366,3198856,3206071,3213040,3219643,3225891,3231997,3238992,3246226,3252445,3255534
Maryland,2020,3254556,3250084,3245239,2912672,2921143,2929355,2946768,2958869,2970468,2972935,2973694,2971601
Maryland,2021,2969016,2967833,2971667,2977855,2986043,2993466,2999482,3007179,3014505,3026028,3037348,3048600
Maryland,2022,3057446,3064395,3068331,3072602,3074509,3076565,3078509,3079671,3080822,3084533,3090700,3096411
Maryland,2023,3104086,3111519,3119266,3127004,3133827,3136938,3137518,3136681,3134586,3135567,3136333,3140952
Maryland,2024,3142958,3145132,3146196,3147588,3150549,3151679,3152538,3152945,3150471,3150418,3151074,3150736
Maryland,2025,3150231,3146485,3139416,3134594,3131415,3128729,3127162,0,0,0,0,0
Massachusetts,1975,0,0,0,0,0,0,0,0,0,0,0,0
Massachusetts,1976,2430186,2428737,2428426,2433934,2443287,2456018,2469556,2480928,2489163,2493164,2493123,2491350
Massachusetts,1977,2491298,2495173,2503149,2513870,2525000,2534706,2542475,2549761,2558010,2567819,2579280,2591147
Massachusetts,1978,2602456,2612959,2622360,2630140,2636468,2641994,2646828,2650811,2654986,2661093,2669325,2678327
Massachusetts,1979,2686485,2693133,2698227,2702277,2705648,2707548,2708089,2707783,2706794,2705607,2705178,2705998
Massachusetts,1980,2706781,2705492,2701531,2695693,2690141,2688212,2691706,2700029,2711301,2722822,2732764,2740831
Massachusetts,1981,2747527,2753453,2759289,2764482,2767979,2769606,2769751,2769075,2767979,2766710,2764922,2762863
Massachusetts,1982,2761205,2759820,2758407,2758081,2759452,2761304,2762563,2762770,2761385,2757956,2753185,2747880
Massachusetts,1983,2743260,2741982,2745197,2752621,2763243,2775999,2789633,2802870,2815404,2827650,2839692,2852015
Massachusetts,1984,2865468,2879882,2894375,2907735,2918999,2927696,2933704,2937478,2939852,2942207,2945701,2950355
Massachusetts,1985,2955030,2958002,2958380,2956328,2952816,2949351,2947224,2947962,2951963,2957949,2964257,2969141
Massachusetts,1986,2971382,2971427,2970613,2970042,2970458,2972209,2975376,2979149,2982634,2985403,2987179,2989180
Massachusetts,1987,2992690,2998236,3006132,3015948,3026631,3037087,3046245,3053463,3058991,3063591,3068496,3073505
Massachusetts,1988,3078278,3082693,3085859,3087742,3089199,3090748,3092591,3095063,3098515,3102799,3107229,3111183
Massachusetts,1989,3114023,3115016,3114845,3113476,3109887,3104002,3096824,3089281,3082043,3076272,3072216,3069903
Massachusetts,1990,3069105,3068354,3065926,3061573,3056112,3049137,3040261,3029086,3014732,2996615,2976340,2955765
Massachusetts,1991,2936298,2920109,2907654,2898434,2892401,2889602,2889100,2890167,2893015,2896926,2900392,2902460
Massachusetts,1992,2903065,2902471,2901942,2901922,2901580,2900835,2900021,2899641,2900060,2901955,2905543,2910735
Massachusetts,1993,2917688,2925971,2934900,2943881,2952252,2959327,2964665,2968067,2969816,2970735,2971270,2971955
Massachusetts,1994,2972949,2974288,2976087,2978829,2982945,2988168,2994288,3001063,3008216,3015548,3022906,3028933
Massachusetts,1995,3031790,3031125,3027511,3022115,3017111,3014775,3016137,3020356,3025531,3029816,3032317,3033976
Massachusetts,1996,3036720,3041633,3049139,3059266,3071032,3082960,3093700,3102943,3110876,3117756,3124429,3131518
Massachusetts,1997,3139285,3148038,3157346,3165831,3172344,3176687,3179409,3181133,3182460,3183942,3185544,3187368
Massachusetts,1998,3189263,3191117,3193497,3197451,3203144,3210305,3218757,3227943,3236693,3243908,3248761,3251041
Massachusetts,1999,3251473,3251052,3250416,3249837,3249352,3248604,3246966,3244860,3243223,3242317,3242773,3244424
Massachusetts,2000,3246313,3247249,3246421,3243488,3239049,3234211,3230716,3230226,3233676,3241233,3251066,3260174
Massachusetts,2001,3266354,3268488,3266846,3262876,3258534,3254639,3251317,3247631,3243368,3239414,3236771,3237013
Massachusetts,2002,3240656,3246510,3252571,3257271,3259983,3261068,3260620,3258973,3256094,3250969,3243753,3235183
Massachusetts,2003,3226309,3218786,3213333,3209743,3207336,3206332,3206736,3208283,3210897,3214620,3218819,3222218
Massachusetts,2004,3223957,3224032,3223131,3221625,3219609,3217053,3214262,3211280,3207792,3203728,3199563,3196591
Massachusetts,2005,3195603,3196324,3198571,3202202,3206530,3210224,3212247,3212552,3211900,3211395,3211496,3211891
Massachusetts,2006,3212990,3215114,3217994,3221304,3225185,3229554,3234462,3239797,3244932,3249554,3253405,3256235
Massachusetts,2007,3258081,3259433,3260281,3260659,3260524,3260097,3259493,3258859,3258828,3259680,3261768,3264677
Massachusetts,2008,3266763,3267474,3267430,3267042,3266748,3266855,3267123,3266525,3263197,3255588,3243479,3228530
Massachusetts,2009,3212925,3198554,3187244,3179442,3173607,3168386,3162651,3156301,3150767,3147575,3147631,3151021
Massachusetts,2010,3157292,3164840,3171959,3178081,3183340,3187410,3190823,3194649,3198839,3203358,3208200,3213208
Massachusetts,2011,3217650,3220487,3221423,3221391,3221962,3224474,3229590,3236817,3245223,3253676,3260734,3265450
Massachusetts,2012,3268794,3271848,3274214,3275478,3276624,3278542,3281227,3284232,3287081,3288765,3288888,3287991
Massachusetts,2013,3286419,3285205,3285823,3288811,3292647,3295742,3297497,3298120,3298816,3301430,3306982,3315306
Massachusetts,2014,3325941,3338132,3350146,3360188,3368751,3377909,3388775,3401569,3415203,3427677,3437111,3442839
Massachusetts,2015,3445330,3445625,3445772,3446745,3447680,3447433,3445963,3443969,3442842,3444261,3449339,3457271
