"path","ext","size_bytes","mtime","last_commit","last_date","last_author","last_subject"
"job_market_data/Descriptive_Real_NON_CIT_Rev/New York_RealNCTR_full.png","png",84659,"2025-06-18 15:35:52.990659","3902ad2","2025-02-07","Ben Jaros","Descriptive Real Non Corporate Tax Revenue"
"job_market_data/Descriptive_Real_NON_CIT_Rev/North Carolina_LogRealNCTR_3yr.png","png",86294,"2025-06-18 15:35:52.990919","3902ad2","2025-02-07","Ben Jaros","Descriptive Real Non Corporate Tax Revenue"
"job_market_data/Descriptive_Real_NON_CIT_Rev/North Carolina_LogRealNCTR_full.png","png",82442,"2025-06-18 15:35:52.991224","3902ad2","2025-02-07","Ben Jaros","Descriptive Real Non Corporate Tax Revenue"
"job_market_data/Descriptive_Real_NON_CIT_Rev/North Carolina_RealNCTR_3yr.png","png",82257,"2025-06-18 15:35:52.991493","3902ad2","2025-02-07","Ben Jaros","Descriptive Real Non Corporate Tax Revenue"
"job_market_data/Descriptive_Real_NON_CIT_Rev/North Carolina_RealNCTR_full.png","png",82326,"2025-06-18 15:35:52.991743","3902ad2","2025-02-07","Ben Jaros","Descriptive Real Non Corporate Tax Revenue"
"job_market_data/Descriptive_Real_NON_CIT_Rev/North Dakota_LogRealNCTR_3yr.png","png",95275,"2025-06-18 15:35:52.992006","3902ad2","2025-02-07","Ben Jaros","Descriptive Real Non Corporate Tax Revenue"
"job_market_data/Descriptive_Real_NON_CIT_Rev/North Dakota_LogRealNCTR_full.png","png",93021,"2025-06-18 15:35:52.992244","3902ad2","2025-02-07","Ben Jaros","Descriptive Real Non Corporate Tax Revenue"
"job_market_data/Descriptive_Real_NON_CIT_Rev/North Dakota_RealNCTR_3yr.png","png",94829,"2025-06-18 15:35:52.992502","3902ad2","2025-02-07","Ben Jaros","Descriptive Real Non Corporate Tax Revenue"
"job_market_data/Descriptive_Real_NON_CIT_Rev/North Dakota_RealNCTR_full.png","png",90069,"2025-06-18 15:35:52.99273","3902ad2","2025-02-07","Ben Jaros","Descriptive Real Non Corporate Tax Revenue"
"job_market_data/Descriptive_Real_NON_CIT_Rev/Oregon_LogRealNCTR_3yr.png","png",84324,"2025-06-18 15:35:52.992957","3902ad2","2025-02-07","Ben Jaros","Descriptive Real Non Corporate Tax Revenue"
"job_market_data/Descriptive_Real_NON_CIT_Rev/Oregon_LogRealNCTR_full.png","png",88758,"2025-06-18 15:35:52.993192","3902ad2","2025-02-07","Ben Jaros","Descriptive Real Non Corporate Tax Revenue"
"job_market_data/Descriptive_Real_NON_CIT_Rev/Oregon_RealNCTR_3yr.png","png",87610,"2025-06-18 15:35:52.99345","3902ad2","2025-02-07","Ben Jaros","Descriptive Real Non Corporate Tax Revenue"
"job_market_data/Descriptive_Real_NON_CIT_Rev/Oregon_RealNCTR_full.png","png",93716,"2025-06-18 15:35:52.993695","3902ad2","2025-02-07","Ben Jaros","Descriptive Real Non Corporate Tax Revenue"
"job_market_data/Descriptive_Real_NON_CIT_Rev/Pennsylvania_LogRealNCTR_3yr.png","png",99777,"2025-06-18 15:35:52.993958","3902ad2","2025-02-07","Ben Jaros","Descriptive Real Non Corporate Tax Revenue"
"job_market_data/Descriptive_Real_NON_CIT_Rev/Pennsylvania_LogRealNCTR_full.png","png",88415,"2025-06-18 15:35:52.994193","3902ad2","2025-02-07","Ben Jaros","Descriptive Real Non Corporate Tax Revenue"
"job_market_data/Descriptive_Real_NON_CIT_Rev/Pennsylvania_RealNCTR_3yr.png","png",85020,"2025-06-18 15:35:52.994441","3902ad2","2025-02-07","Ben Jaros","Descriptive Real Non Corporate Tax Revenue"
"job_market_data/Descriptive_Real_NON_CIT_Rev/Pennsylvania_RealNCTR_full.png","png",85867,"2025-06-18 15:35:52.994668","3902ad2","2025-02-07","Ben Jaros","Descriptive Real Non Corporate Tax Revenue"
"job_market_data/Descriptive_Real_NON_CIT_Rev/Rhode Island_LogRealNCTR_3yr.png","png",85685,"2025-06-18 15:35:52.994904","3902ad2","2025-02-07","Ben Jaros","Descriptive Real Non Corporate Tax Revenue"
"job_market_data/Descriptive_Real_NON_CIT_Rev/Rhode Island_LogRealNCTR_full.png","png",90298,"2025-06-18 15:35:52.995145","3902ad2","2025-02-07","Ben Jaros","Descriptive Real Non Corporate Tax Revenue"
"job_market_data/Descriptive_Real_NON_CIT_Rev/Rhode Island_RealNCTR_3yr.png","png",85254,"2025-06-18 15:35:52.995387","3902ad2","2025-02-07","Ben Jaros","Descriptive Real Non Corporate Tax Revenue"
"job_market_data/Descriptive_Real_NON_CIT_Rev/Rhode Island_RealNCTR_full.png","png",88147,"2025-06-18 15:35:52.995619","3902ad2","2025-02-07","Ben Jaros","Descriptive Real Non Corporate Tax Revenue"
"job_market_data/Descriptive_Real_NON_CIT_Rev/South Carolina_LogRealNCTR_3yr.png","png",96792,"2025-06-18 15:35:52.995865","3902ad2","2025-02-07","Ben Jaros","Descriptive Real Non Corporate Tax Revenue"
"job_market_data/Descriptive_Real_NON_CIT_Rev/South Carolina_LogRealNCTR_full.png","png",89205,"2025-06-18 15:35:52.996106","3902ad2","2025-02-07","Ben Jaros","Descriptive Real Non Corporate Tax Revenue"
"job_market_data/Descriptive_Real_NON_CIT_Rev/South Carolina_RealNCTR_3yr.png","png",93774,"2025-06-18 15:35:52.996378","3902ad2","2025-02-07","Ben Jaros","Descriptive Real Non Corporate Tax Revenue"
"job_market_data/Descriptive_Real_NON_CIT_Rev/South Carolina_RealNCTR_full.png","png",92191,"2025-06-18 15:35:52.996628","3902ad2","2025-02-07","Ben Jaros","Descriptive Real Non Corporate Tax Revenue"
"job_market_data/Descriptive_Real_NON_CIT_Rev/Utah_LogRealNCTR_3yr.png","png",96471,"2025-06-18 15:35:52.99689","3902ad2","2025-02-07","Ben Jaros","Descriptive Real Non Corporate Tax Revenue"
"job_market_data/Descriptive_Real_NON_CIT_Rev/Utah_LogRealNCTR_full.png","png",83545,"2025-06-18 15:35:52.997111","3902ad2","2025-02-07","Ben Jaros","Descriptive Real Non Corporate Tax Revenue"
"job_market_data/Descriptive_Real_NON_CIT_Rev/Utah_RealNCTR_3yr.png","png",90499,"2025-06-18 15:35:52.997363","3902ad2","2025-02-07","Ben Jaros","Descriptive Real Non Corporate Tax Revenue"
"job_market_data/Descriptive_Real_NON_CIT_Rev/Utah_RealNCTR_full.png","png",85783,"2025-06-18 15:35:52.997596","3902ad2","2025-02-07","Ben Jaros","Descriptive Real Non Corporate Tax Revenue"
"job_market_data/Descriptive_Real_NON_CIT_Rev/Wisconsin_LogRealNCTR_3yr.png","png",89932,"2025-06-18 15:35:52.997831","3902ad2","2025-02-07","Ben Jaros","Descriptive Real Non Corporate Tax Revenue"
"job_market_data/Descriptive_Real_NON_CIT_Rev/Wisconsin_LogRealNCTR_full.png","png",92524,"2025-06-18 15:35:52.998077","3902ad2","2025-02-07","Ben Jaros","Descriptive Real Non Corporate Tax Revenue"
"job_market_data/Descriptive_Real_NON_CIT_Rev/Wisconsin_RealNCTR_3yr.png","png",95315,"2025-06-18 15:35:52.99834","3902ad2","2025-02-07","Ben Jaros","Descriptive Real Non Corporate Tax Revenue"
"job_market_data/Descriptive_Real_NON_CIT_Rev/Wisconsin_RealNCTR_full.png","png",94718,"2025-06-18 15:35:52.998583","3902ad2","2025-02-07","Ben Jaros","Descriptive Real Non Corporate Tax Revenue"
"job_market_data/Descriptive_SR_Change_minimal.png","png",113498,"2025-06-18 15:35:52.998874","8bc6157","2024-11-14","Ben Jaros","Miscellaneous Slides NTA"
"job_market_data/Descriptive_Tax_Rates/Arizona_TaxRates_3yr.png","png",53046,"2025-06-18 15:35:52.999074","4483092","2025-02-07","Ben Jaros","Descriptive Tax Rates 7.1"
"job_market_data/Descriptive_Tax_Rates/Arizona_TaxRates_full.png","png",50673,"2025-06-18 15:35:52.999249","4483092","2025-02-07","Ben Jaros","Descriptive Tax Rates 7.1"
"job_market_data/Descriptive_Tax_Rates/California_TaxRates_3yr.png","png",49651,"2025-06-18 15:35:52.999399","4483092","2025-02-07","Ben Jaros","Descriptive Tax Rates 7.1"
"job_market_data/Descriptive_Tax_Rates/California_TaxRates_full.png","png",52321,"2025-06-18 15:35:52.99956","4483092","2025-02-07","Ben Jaros","Descriptive Tax Rates 7.1"
"job_market_data/Descriptive_Tax_Rates/Colorado_TaxRates_3yr.png","png",50086,"2025-06-18 15:35:52.999716","4483092","2025-02-07","Ben Jaros","Descriptive Tax Rates 7.1"
"job_market_data/Descriptive_Tax_Rates/Colorado_TaxRates_full.png","png",54714,"2025-06-18 15:35:52.999889","4483092","2025-02-07","Ben Jaros","Descriptive Tax Rates 7.1"
"job_market_data/Descriptive_Tax_Rates/Connecticut_TaxRates_3yr.png","png",63561,"2025-06-18 15:35:53.00007","4483092","2025-02-07","Ben Jaros","Descriptive Tax Rates 7.1"
"job_market_data/Descriptive_Tax_Rates/Connecticut_TaxRates_full.png","png",60969,"2025-06-18 15:35:53.000263","4483092","2025-02-07","Ben Jaros","Descriptive Tax Rates 7.1"
"job_market_data/Descriptive_Tax_Rates/Delaware_TaxRates_3yr.png","png",54293,"2025-06-18 15:35:53.000426","4483092","2025-02-07","Ben Jaros","Descriptive Tax Rates 7.1"
"job_market_data/Descriptive_Tax_Rates/Delaware_TaxRates_full.png","png",44884,"2025-06-18 15:35:53.000597","4483092","2025-02-07","Ben Jaros","Descriptive Tax Rates 7.1"
"job_market_data/Descriptive_Tax_Rates/Georgia_TaxRates_3yr.png","png",53298,"2025-06-18 15:35:53.0014","4483092","2025-02-07","Ben Jaros","Descriptive Tax Rates 7.1"
"job_market_data/Descriptive_Tax_Rates/Georgia_TaxRates_full.png","png",54485,"2025-06-18 15:35:53.001609","4483092","2025-02-07","Ben Jaros","Descriptive Tax Rates 7.1"
"job_market_data/Descriptive_Tax_Rates/Illinois_TaxRates_3yr.png","png",50392,"2025-06-18 15:35:53.001797","4483092","2025-02-07","Ben Jaros","Descriptive Tax Rates 7.1"
"job_market_data/Descriptive_Tax_Rates/Illinois_TaxRates_full.png","png",49740,"2025-06-18 15:35:53.00198","4483092","2025-02-07","Ben Jaros","Descriptive Tax Rates 7.1"
"job_market_data/Descriptive_Tax_Rates/Indiana_TaxRates_3yr.png","png",51957,"2025-06-18 15:35:53.002164","4483092","2025-02-07","Ben Jaros","Descriptive Tax Rates 7.1"
"job_market_data/Descriptive_Tax_Rates/Indiana_TaxRates_full.png","png",54389,"2025-06-18 15:35:53.00234","4483092","2025-02-07","Ben Jaros","Descriptive Tax Rates 7.1"
"job_market_data/Descriptive_Tax_Rates/Iowa_TaxRates_3yr.png","png",50885,"2025-06-18 15:35:53.002496","4483092","2025-02-07","Ben Jaros","Descriptive Tax Rates 7.1"
"job_market_data/Descriptive_Tax_Rates/Iowa_TaxRates_full.png","png",50853,"2025-06-18 15:35:53.002672","4483092","2025-02-07","Ben Jaros","Descriptive Tax Rates 7.1"
"job_market_data/Descriptive_Tax_Rates/Kentucky_TaxRates_3yr.png","png",61436,"2025-06-18 15:35:53.002888","4483092","2025-02-07","Ben Jaros","Descriptive Tax Rates 7.1"
"job_market_data/Descriptive_Tax_Rates/Kentucky_TaxRates_full.png","png",51949,"2025-06-18 15:35:53.003091","4483092","2025-02-07","Ben Jaros","Descriptive Tax Rates 7.1"
"job_market_data/Descriptive_Tax_Rates/Louisiana_TaxRates_3yr.png","png",52100,"2025-06-18 15:35:53.003273","4483092","2025-02-07","Ben Jaros","Descriptive Tax Rates 7.1"
"job_market_data/Descriptive_Tax_Rates/Louisiana_TaxRates_full.png","png",43782,"2025-06-18 15:35:53.003408","4483092","2025-02-07","Ben Jaros","Descriptive Tax Rates 7.1"
"job_market_data/Descriptive_Tax_Rates/Maine_TaxRates_3yr.png","png",51363,"2025-06-18 15:35:53.003565","4483092","2025-02-07","Ben Jaros","Descriptive Tax Rates 7.1"
"job_market_data/Descriptive_Tax_Rates/Maine_TaxRates_full.png","png",47300,"2025-06-18 15:35:53.003706","4483092","2025-02-07","Ben Jaros","Descriptive Tax Rates 7.1"
"job_market_data/Descriptive_Tax_Rates/Maryland_TaxRates_3yr.png","png",54381,"2025-06-18 15:35:53.003865","4483092","2025-02-07","Ben Jaros","Descriptive Tax Rates 7.1"
"job_market_data/Descriptive_Tax_Rates/Maryland_TaxRates_full.png","png",44086,"2025-06-18 15:35:53.004006","4483092","2025-02-07","Ben Jaros","Descriptive Tax Rates 7.1"
"job_market_data/Descriptive_Tax_Rates/Michigan_TaxRates_3yr.png","png",65866,"2025-06-18 15:35:53.004199","4483092","2025-02-07","Ben Jaros","Descriptive Tax Rates 7.1"
"job_market_data/Descriptive_Tax_Rates/Michigan_TaxRates_full.png","png",48447,"2025-06-18 15:35:53.004353","4483092","2025-02-07","Ben Jaros","Descriptive Tax Rates 7.1"
"job_market_data/Descriptive_Tax_Rates/Minnesota_TaxRates_3yr.png","png",53762,"2025-06-18 15:35:53.004508","4483092","2025-02-07","Ben Jaros","Descriptive Tax Rates 7.1"
"job_market_data/Descriptive_Tax_Rates/Minnesota_TaxRates_full.png","png",50880,"2025-06-18 15:35:53.004699","4483092","2025-02-07","Ben Jaros","Descriptive Tax Rates 7.1"
"job_market_data/Descriptive_Tax_Rates/Nebraska_TaxRates_3yr.png","png",57907,"2025-06-18 15:35:53.004885","4483092","2025-02-07","Ben Jaros","Descriptive Tax Rates 7.1"
"job_market_data/Descriptive_Tax_Rates/Nebraska_TaxRates_full.png","png",49414,"2025-06-18 15:35:53.005079","4483092","2025-02-07","Ben Jaros","Descriptive Tax Rates 7.1"
"job_market_data/Descriptive_Tax_Rates/New Jersey_TaxRates_3yr.png","png",53746,"2025-06-18 15:35:53.005255","4483092","2025-02-07","Ben Jaros","Descriptive Tax Rates 7.1"
"job_market_data/Descriptive_Tax_Rates/New Jersey_TaxRates_full.png","png",47378,"2025-06-18 15:35:53.005429","4483092","2025-02-07","Ben Jaros","Descriptive Tax Rates 7.1"
"job_market_data/Descriptive_Tax_Rates/New York_TaxRates_3yr.png","png",55896,"2025-06-18 15:35:53.005619","4483092","2025-02-07","Ben Jaros","Descriptive Tax Rates 7.1"
"job_market_data/Descriptive_Tax_Rates/New York_TaxRates_full.png","png",51710,"2025-06-18 15:35:53.005812","4483092","2025-02-07","Ben Jaros","Descriptive Tax Rates 7.1"
"job_market_data/Descriptive_Tax_Rates/North Carolina_TaxRates_3yr.png","png",68231,"2025-06-18 15:35:53.006031","4483092","2025-02-07","Ben Jaros","Descriptive Tax Rates 7.1"
"job_market_data/Descriptive_Tax_Rates/North Carolina_TaxRates_full.png","png",56236,"2025-06-18 15:35:53.006227","4483092","2025-02-07","Ben Jaros","Descriptive Tax Rates 7.1"
"job_market_data/Descriptive_Tax_Rates/North Dakota_TaxRates_3yr.png","png",62145,"2025-06-18 15:35:53.006395","4483092","2025-02-07","Ben Jaros","Descriptive Tax Rates 7.1"
"job_market_data/Descriptive_Tax_Rates/North Dakota_TaxRates_full.png","png",54982,"2025-06-18 15:35:53.006579","4483092","2025-02-07","Ben Jaros","Descriptive Tax Rates 7.1"
"job_market_data/Descriptive_Tax_Rates/Oregon_TaxRates_3yr.png","png",49144,"2025-06-18 15:35:53.006722","4483092","2025-02-07","Ben Jaros","Descriptive Tax Rates 7.1"
"job_market_data/Descriptive_Tax_Rates/Oregon_TaxRates_full.png","png",54397,"2025-06-18 15:35:53.006888","4483092","2025-02-07","Ben Jaros","Descriptive Tax Rates 7.1"
"job_market_data/Descriptive_Tax_Rates/Pennsylvania_TaxRates_3yr.png","png",50387,"2025-06-18 15:35:53.007084","4483092","2025-02-07","Ben Jaros","Descriptive Tax Rates 7.1"
"job_market_data/Descriptive_Tax_Rates/Pennsylvania_TaxRates_full.png","png",54833,"2025-06-18 15:35:53.00731","4483092","2025-02-07","Ben Jaros","Descriptive Tax Rates 7.1"
"job_market_data/Descriptive_Tax_Rates/Rhode Island_TaxRates_3yr.png","png",58945,"2025-06-18 15:35:53.007498","4483092","2025-02-07","Ben Jaros","Descriptive Tax Rates 7.1"
"job_market_data/Descriptive_Tax_Rates/Rhode Island_TaxRates_full.png","png",54995,"2025-06-18 15:35:53.007694","4483092","2025-02-07","Ben Jaros","Descriptive Tax Rates 7.1"
"job_market_data/Descriptive_Tax_Rates/South Carolina_TaxRates_3yr.png","png",52400,"2025-06-18 15:35:53.007872","4483092","2025-02-07","Ben Jaros","Descriptive Tax Rates 7.1"
"job_market_data/Descriptive_Tax_Rates/South Carolina_TaxRates_full.png","png",51435,"2025-06-18 15:35:53.008092","4483092","2025-02-07","Ben Jaros","Descriptive Tax Rates 7.1"
"job_market_data/Descriptive_Tax_Rates/Utah_TaxRates_3yr.png","png",49016,"2025-06-18 15:35:53.008262","4483092","2025-02-07","Ben Jaros","Descriptive Tax Rates 7.1"
"job_market_data/Descriptive_Tax_Rates/Utah_TaxRates_full.png","png",52176,"2025-06-18 15:35:53.008453","4483092","2025-02-07","Ben Jaros","Descriptive Tax Rates 7.1"
"job_market_data/Descriptive_Tax_Rates/Wisconsin_TaxRates_3yr.png","png",53733,"2025-06-18 15:35:53.008631","4483092","2025-02-07","Ben Jaros","Descriptive Tax Rates 7.1"
"job_market_data/Descriptive_Tax_Rates/Wisconsin_TaxRates_full.png","png",49559,"2025-06-18 15:35:53.008805","4483092","2025-02-07","Ben Jaros","Descriptive Tax Rates 7.1"
"job_market_data/detrend_per_capita.csv","csv",832246,"2025-06-18 15:35:53.184327","248c15f","2024-07-12","Ben Jaros","Maine sDiD"
"job_market_data/DiD_3_3_25_Jonathan.R","R",14929,"2025-06-18 15:35:53.03598","5c372bd","2025-03-03","Ben Jaros","Simple DiD and TWFE Results"
"job_market_data/DiD3_24_25_Plots.R","R",7769,"2025-06-18 15:35:53.035818","b34a294","2025-04-02","Ben Jaros","Updates to TWFE & Simple Did"
"job_market_data/disseration_TWFE_4_4_25.R","R",2731,"2025-06-18 15:35:53.184442","08c8df2","2025-04-04","Ben Jaros","TWFE and other 7.2 Estimations for Dissertation"
"job_market_data/dodge_CI_desc_sr_plot.png","png",53538,"2025-06-18 15:35:53.184662","8bc6157","2024-11-14","Ben Jaros","Miscellaneous Slides NTA"
"job_market_data/dws_date_INCOMPLETE_jmp.xlsx","xlsx",12303,"2025-06-18 15:35:53.184886","0742103","2024-05-30","Ben Jaros","Clean Weights and Dates for JMP"
"job_market_data/Effect_SSFA_LCTR.png","png",23101,"2025-06-18 15:35:53.0361","49f2313","2025-02-13","Ben Jaros","TWFE_ Point estimate Plots"
"job_market_data/Effect_SSFA_RLNCI.png","png",23606,"2025-06-18 15:35:53.036197","49f2313","2025-02-13","Ben Jaros","TWFE_ Point estimate Plots"
"job_market_data/Effect_SSFA_TWFE_LnCI.png","png",22269,"2025-06-18 15:35:53.036293","49f2313","2025-02-13","Ben Jaros","TWFE_ Point estimate Plots"
"job_market_data/elasticity_data_jmp.csv","csv",233488,"2025-06-18 15:35:53.185171","2b7538d","2024-06-01","Ben Jaros","CSV for Elasticity Results Merged and R file that created it"
"job_market_data/elasticity_estimates_jmp.R","R",10156,"2025-06-18 15:35:53.185472","6a0b00e","2024-06-13","Ben Jaros","Save Data for the Elasticity Attempt 1"
"job_market_data/Elasticity_Merge_jmp_data.R","R",4559,"2025-06-18 15:35:53.036371","789917d","2024-06-09","Ben Jaros","Completed Rate Merge"
"job_market_data/elasticity_rates_jmp_edit.csv","csv",259611,"2025-06-18 15:35:53.186038","2bb3e62","2024-06-11","Ben Jaros","Create elasticity_rates_jmp_edit.csv"
"job_market_data/elasticity_rates_jmp.csv","csv",259611,"2025-06-18 15:35:53.185812","6cee84d","2024-06-09","Ben Jaros","Update elasticity_rates_jmp.csv"
"job_market_data/FCTAX.csv","csv",1648,"2025-06-18 15:35:53.036463","f5e34d8","2024-10-06","Ben Jaros","Update FCTAX.csv"
"job_market_data/fed_state_ci.csv","csv",5842,"2025-06-18 15:35:53.186161","4f0064b","2024-10-07","Ben Jaros","Federal and State Corporate Income"
"job_market_data/Fed_state_naive_ci.R","R",2178,"2025-06-18 15:35:53.036769","4f0064b","2024-10-07","Ben Jaros","Federal and State Corporate Income"
"job_market_data/federal_state_ci.png","png",52666,"2025-06-18 15:35:53.18723","4f0064b","2024-10-07","Ben Jaros","Federal and State Corporate Income"
"job_market_data/filled_data_jmp.csv","csv",263825,"2025-06-18 15:35:53.188082","6a0b00e","2024-06-13","Ben Jaros","Save Data for the Elasticity Attempt 1"
"job_market_data/filled_log_data_jmp.csv","csv",370665,"2025-06-18 15:35:53.188343","6a0b00e","2024-06-13","Ben Jaros","Save Data for the Elasticity Attempt 1"
"job_market_data/FRED_rev_all_states.csv","csv",249799,"2025-06-18 15:35:53.03669","d2d8fdf","2024-07-23","Ben Jaros","Severance Result"
"job_market_data/groupings_sDiD_loop_output.docx","docx",25213,"2025-06-18 15:35:53.188513","4b01d2b","2024-09-10","Ben Jaros","Real, Naive Corporate Income per capita"
"job_market_data/Groupings8-10_sDiD_loop.R","R",9026,"2025-06-18 15:35:53.036898","79d1c6c","2024-08-17","Ben Jaros","Update Groupings8-10_sDiD_loop.R"
"job_market_data/Illinois_real_ci_trial.R","R",23278,"2025-06-18 15:35:53.037004","ec51ea0","2024-09-23","Ben Jaros","sDID long run"
"job_market_data/Illinois_sDiD_Actual_v_syn_ni.png","png",61234,"2025-06-18 15:35:53.03718","98c4a41","2024-09-18","Ben Jaros","Ilinois Trial- syn vs Actual"
"job_market_data/Illinois_syn_v_real_RNI_Per_cap.png","png",63119,"2025-06-18 15:35:53.037345","f28e114","2024-09-18","Ben Jaros","rout forward= real CI per capita to create Controls"
"job_market_data/Indiana_sDiD.csv","csv",38491,"2025-06-18 15:35:53.037644","fa58624","2024-07-06","Ben Jaros","sDiD plots for 2007 switchers, etc"
"job_market_data/Indiana_SynDiD_Plot.png","png",46264,"2025-06-18 15:35:53.0375","0f0f5cf","2024-07-01","Ben Jaros","Plots and Code- SynDiD- Indiana"
"job_market_data/Iowa_raw_538_theme.png","png",40200,"2025-06-18 15:35:53.03778","5e3e773","2024-09-30","Ben Jaros","Different Synthetic Iowa Plots"
"job_market_data/Iowa_raw_bw_theme.png","png",41513,"2025-06-18 15:35:53.037954","5e3e773","2024-09-30","Ben Jaros","Different Synthetic Iowa Plots"
"job_market_data/Iowa_raw_stata_theme.png","png",41881,"2025-06-18 15:35:53.038098","5e3e773","2024-09-30","Ben Jaros","Different Synthetic Iowa Plots"
"job_market_data/Iowa_syn_base1976_stata_theme.png","png",47761,"2025-06-18 15:35:53.038254","5e3e773","2024-09-30","Ben Jaros","Different Synthetic Iowa Plots"
